"","len","cluster"
"1494",128,"1"
"1495",200,"2"
"1496",48,"1"
"1497",93,"1"
"1498",143,"1"
"1499",35,"1"
"1500",169,"1"
"1501",148,"1"
"1502",47,"1"
"1503",42,"1"
"1504",135,"1"
"1505",177,"1"
"1506",40,"1"
"1507",62,"1"
"1508",52,"1"
"1509",129,"1"
"1510",131,"1"
"1511",124,"1"
"1512",119,"1"
"1513",89,"1"
"1514",160,"1"
"1515",71,"1"
"1516",169,"1"
"1517",47,"1"
"1518",133,"1"
"1519",197,"2"
"1520",130,"1"
"1521",52,"1"
"1522",120,"1"
"1523",121,"1"
"1524",121,"1"
"1525",127,"1"
"1526",154,"1"
"1527",143,"1"
"1528",58,"1"
"1529",121,"1"
"1530",126,"1"
"1531",83,"1"
"1532",59,"1"
"1533",133,"1"
"1534",40,"1"
"1535",54,"1"
"1536",127,"1"
"1537",105,"1"
"1538",111,"1"
"1539",70,"1"
"1540",132,"1"
"1541",42,"1"
"1542",192,"2"
"1543",110,"1"
"1544",45,"1"
"1545",92,"1"
"1546",37,"1"
"1547",93,"1"
"1548",119,"1"
"1549",66,"1"
"1550",123,"1"
"1551",119,"1"
"1552",119,"1"
"1553",172,"1"
"1554",120,"1"
"1555",38,"1"
"1556",108,"1"
"1557",171,"1"
"1558",143,"1"
"1559",128,"1"
"1560",88,"1"
"1561",212,"2"
"1562",136,"1"
"1563",57,"1"
"1564",127,"1"
"1565",112,"1"
"1566",40,"1"
"1567",88,"1"
"1568",48,"1"
"1569",72,"1"
"1570",157,"1"
"1571",132,"1"
"1572",124,"1"
"1573",119,"1"
"1574",177,"1"
"1575",171,"1"
"1576",120,"1"
"1577",113,"1"
"1578",133,"1"
"1579",73,"1"
"1580",121,"1"
"1581",162,"1"
"1582",133,"1"
"1583",122,"1"
"1584",42,"1"
"1585",139,"1"
"1586",62,"1"
"1587",181,"1"
"1588",326,"2"
"1589",44,"1"
"1590",147,"1"
"1591",126,"1"
"1592",31,"1"
"1593",56,"1"
"1594",126,"1"
"1595",86,"1"
"1596",35,"1"
"1597",30,"1"
"1598",307,"2"
"1599",93,"1"
"1600",219,"2"
"1601",143,"1"
"1602",170,"1"
"1603",120,"1"
"1604",124,"1"
"1605",657,"2"
"1606",266,"2"
"1607",140,"1"
"1608",58,"1"
"1609",125,"1"
"1610",120,"1"
"1611",126,"1"
"1612",136,"1"
"1613",122,"1"
"1614",107,"1"
"1615",100,"1"
"1616",74,"1"
"1617",34,"1"
"1618",45,"1"
"1619",26,"1"
"1620",163,"1"
"1621",57,"1"
"1622",198,"2"
"1623",157,"1"
"1624",135,"1"
"1625",128,"1"
"1626",108,"1"
"1627",85,"1"
"1628",77,"1"
"1629",73,"1"
"1630",267,"2"
"1631",57,"1"
"1632",135,"1"
"1633",119,"1"
"1634",121,"1"
"1635",85,"1"
"1636",133,"1"
"1637",143,"1"
"1638",125,"1"
"1639",155,"1"
"1640",133,"1"
"1641",123,"1"
"1642",194,"2"
"1643",63,"1"
"1644",293,"2"
"1645",298,"2"
"1646",158,"1"
"1647",131,"1"
"1648",80,"1"
"1649",192,"2"
"1650",130,"1"
"1651",153,"1"
"1652",51,"1"
"1653",41,"1"
"1654",37,"1"
"1655",36,"1"
"1656",51,"1"
"1657",126,"1"
"1658",126,"1"
"1659",44,"1"
"1660",129,"1"
"1661",99,"1"
"1662",149,"1"
"1663",154,"1"
"1664",96,"1"
"1665",39,"1"
"1666",113,"1"
"1667",55,"1"
"1668",127,"1"
"1669",29,"1"
"1670",44,"1"
"1671",175,"1"
"1672",62,"1"
"1673",124,"1"
"1674",129,"1"
"1675",126,"1"
"1676",42,"1"
"1677",146,"1"
"1678",43,"1"
"1679",129,"1"
"1680",120,"1"
"1681",43,"1"
"1682",31,"1"
"1683",127,"1"
"1684",120,"1"
"1685",36,"1"
"1686",154,"1"
"1687",145,"1"
"1688",121,"1"
"1689",142,"1"
"1690",89,"1"
"1691",50,"1"
"1692",92,"1"
"1693",111,"1"
"1694",220,"2"
"1695",144,"1"
"1696",122,"1"
"1697",200,"2"
"1698",124,"1"
"1699",136,"1"
"1700",153,"1"
"1701",120,"1"
"1702",149,"1"
"1703",142,"1"
"1704",63,"1"
"1705",64,"1"
"1706",126,"1"
"1707",142,"1"
"1708",120,"1"
"1709",120,"1"
"1710",53,"1"
"1711",138,"1"
"1712",57,"1"
"1713",289,"2"
"1714",129,"1"
"1715",123,"1"
"1716",128,"1"
"1717",43,"1"
"1718",76,"1"
"1719",56,"1"
"1720",164,"1"
"1721",43,"1"
"1722",66,"1"
"1723",36,"1"
"1724",111,"1"
"1725",41,"1"
"1726",60,"1"
"1727",133,"1"
"1728",129,"1"
"1729",283,"2"
"1730",201,"2"
"1731",157,"1"
"1732",131,"1"
"1733",164,"1"
"1734",181,"1"
"1735",123,"1"
"1736",102,"1"
"1737",156,"1"
"1738",207,"2"
"1739",129,"1"
"1740",50,"1"
"1741",70,"1"
"1742",72,"1"
"1743",86,"1"
"1744",211,"2"
"1745",138,"1"
"1746",75,"1"
"1747",121,"1"
"1748",528,"2"
"1749",113,"1"
"1750",117,"1"
"1751",32,"1"
"1752",43,"1"
"1753",211,"2"
"1754",47,"1"
"1755",60,"1"
"1756",123,"1"
"1757",154,"1"
"1758",99,"1"
"1759",167,"1"
"1760",153,"1"
"1761",120,"1"
"1762",38,"1"
"1763",312,"2"
"1764",39,"1"
"1765",128,"1"
"1766",74,"1"
"1767",79,"1"
"1768",135,"1"
"1769",221,"2"
"1770",210,"2"
"1771",164,"1"
"1772",107,"1"
"1773",164,"1"
"1774",130,"1"
"1775",136,"1"
"1776",144,"1"
"1777",189,"2"
"1778",148,"1"
"1779",446,"2"
"1780",296,"2"
"1781",120,"1"
"1782",148,"1"
"1783",136,"1"
"1784",151,"1"
"1785",124,"1"
"1786",139,"1"
"1787",127,"1"
"1788",124,"1"
"1789",57,"1"
"1790",44,"1"
"1791",134,"1"
"1792",153,"1"
"1793",59,"1"
"1794",67,"1"
"1795",55,"1"
"1796",160,"1"
"1797",41,"1"
"1798",206,"2"
"1799",36,"1"
"1800",64,"1"
"1801",57,"1"
"1802",70,"1"
"1803",50,"1"
"1804",82,"1"
"1805",168,"1"
"1806",131,"1"
"1807",123,"1"
"1808",59,"1"
"1809",176,"1"
"1810",126,"1"
"1811",122,"1"
"1812",225,"2"
"1813",44,"1"
"1814",120,"1"
"1815",124,"1"
"1816",81,"1"
"1817",125,"1"
"1818",61,"1"
"1819",126,"1"
"1820",98,"1"
"1821",234,"2"
"1822",152,"1"
"1823",185,"1"
"1824",78,"1"
"1825",217,"2"
"1826",135,"1"
"1827",155,"1"
"1828",123,"1"
"1829",176,"1"
"1830",119,"1"
"1831",124,"1"
"1832",172,"1"
"1833",119,"1"
"1834",306,"2"
"1835",75,"1"
"1836",128,"1"
"1837",141,"1"
"1838",75,"1"
"1839",99,"1"
"1840",121,"1"
"1841",120,"1"
"1842",199,"2"
"1843",123,"1"
"1844",120,"1"
"1845",67,"1"
"1846",143,"1"
"1847",120,"1"
"1848",100,"1"
"1849",61,"1"
"1850",129,"1"
"1851",54,"1"
"1852",168,"1"
"1853",215,"2"
"1854",180,"1"
"1855",74,"1"
"1856",126,"1"
"1857",174,"1"
"1858",66,"1"
"1859",217,"2"
"1860",194,"2"
"1861",81,"1"
"1862",232,"2"
"1863",74,"1"
"1864",67,"1"
"1865",139,"1"
"1866",140,"1"
"1867",82,"1"
"1868",147,"1"
"1869",150,"1"
"1870",97,"1"
"1871",269,"2"
"1872",49,"1"
"1873",166,"1"
"1874",44,"1"
"1875",147,"1"
"1876",121,"1"
"1877",468,"2"
"1878",171,"1"
"1879",48,"1"
"1880",123,"1"
"1881",143,"1"
"1882",387,"2"
"1883",131,"1"
"1884",72,"1"
"1885",161,"1"
"1886",157,"1"
"1887",103,"1"
"1888",233,"2"
"1889",57,"1"
"1890",131,"1"
"1891",138,"1"
"1892",167,"1"
"1893",152,"1"
"1894",44,"1"
"1895",172,"1"
"1896",136,"1"
"1897",49,"1"
"1898",186,"1"
"1899",161,"1"
"1900",143,"1"
"1901",142,"1"
"1902",128,"1"
"1903",153,"1"
"1904",214,"2"
"1905",260,"2"
"1906",103,"1"
"1907",206,"2"
"1908",95,"1"
"1909",265,"2"
"1910",164,"1"
"1911",133,"1"
"1912",282,"2"
"1913",146,"1"
"1914",125,"1"
"1915",135,"1"
"1916",122,"1"
"1917",76,"1"
"1918",126,"1"
"1919",194,"2"
"1920",128,"1"
"1921",124,"1"
"1922",159,"1"
"1923",129,"1"
"1924",106,"1"
"1925",211,"2"
"1926",250,"2"
"1927",135,"1"
"1928",135,"1"
"1929",135,"1"
"1930",123,"1"
"1931",94,"1"
"1932",39,"1"
"1933",71,"1"
"1934",83,"1"
"1935",154,"1"
"1936",61,"1"
"1937",59,"1"
"1938",48,"1"
"1939",138,"1"
"1940",140,"1"
"1941",80,"1"
"1942",129,"1"
"1943",155,"1"
"1944",134,"1"
"1945",147,"1"
"1946",79,"1"
"1947",160,"1"
"1948",299,"2"
"1949",49,"1"
"1950",480,"2"
"1951",134,"1"
"1952",98,"1"
"1953",153,"1"
"1954",65,"1"
"1955",121,"1"
"1956",248,"2"
"1957",136,"1"
"1958",161,"1"
"1959",156,"1"
"1960",47,"1"
"1961",151,"1"
"1962",129,"1"
"1963",181,"1"
"1964",150,"1"
"1965",144,"1"
"1966",127,"1"
"1967",121,"1"
"1968",132,"1"
"1969",331,"2"
"1970",252,"2"
"1971",132,"1"
"1972",84,"1"
"1973",205,"2"
"1974",126,"1"
"1975",124,"1"
"1976",75,"1"
"1977",128,"1"
"1978",212,"2"
"1979",86,"1"
"1980",121,"1"
"1981",122,"1"
"1982",122,"1"
"1983",120,"1"
"1984",54,"1"
"1985",90,"1"
"1986",134,"1"
"1987",319,"2"
"1988",129,"1"
"1989",132,"1"
"1990",201,"2"
"1991",149,"1"
"1992",127,"1"
"1993",42,"1"
"1994",140,"1"
"1995",128,"1"
"1996",128,"1"
"1997",41,"1"
"1998",138,"1"
"1999",105,"1"
"2000",158,"1"
"2001",47,"1"
"2002",56,"1"
"2003",147,"1"
"2004",252,"2"
"2005",50,"1"
"2006",148,"1"
"2007",173,"1"
"2008",127,"1"
"2009",70,"1"
"2010",74,"1"
"2011",124,"1"
"2012",37,"1"
"2013",258,"2"
"2014",57,"1"
"2015",84,"1"
"2016",119,"1"
"2017",109,"1"
"2018",137,"1"
"2019",176,"1"
"2020",132,"1"
"2021",123,"1"
"2022",126,"1"
"2023",69,"1"
"2024",132,"1"
"2025",132,"1"
"2026",138,"1"
"2027",158,"1"
"2028",40,"1"
"2029",193,"2"
"2030",78,"1"
"2031",145,"1"
"2032",133,"1"
"2033",156,"1"
"2034",128,"1"
"2035",131,"1"
"2036",127,"1"
"2037",47,"1"
"2038",98,"1"
"2039",83,"1"
"2040",122,"1"
"2041",178,"1"
"2042",192,"2"
"2043",134,"1"
"2044",134,"1"
"2045",171,"1"
"2046",107,"1"
"2047",44,"1"
"2048",210,"2"
"2049",217,"2"
"2050",49,"1"
"2051",156,"1"
"2052",145,"1"
"2053",136,"1"
"2054",151,"1"
"2055",258,"2"
"2056",151,"1"
"2057",158,"1"
"2058",130,"1"
"2059",163,"1"
"2060",54,"1"
"2061",101,"1"
"2062",96,"1"
"2063",55,"1"
"2064",206,"2"
"2065",792,"2"
"2066",123,"1"
"2067",77,"1"
"2068",154,"1"
"2069",145,"1"
"2070",60,"1"
"2071",31,"1"
"2072",141,"1"
"2073",162,"1"
"2074",117,"1"
"2075",125,"1"
"2076",156,"1"
"2077",126,"1"
"2078",154,"1"
"2079",128,"1"
"2080",112,"1"
"2081",132,"1"
"2082",139,"1"
"2083",121,"1"
"2084",156,"1"
"2085",157,"1"
"2086",53,"1"
"2087",232,"2"
"2088",58,"1"
"2089",139,"1"
"2090",121,"1"
"2091",210,"2"
"2092",65,"1"
"2093",128,"1"
"2094",133,"1"
"2095",155,"1"
"2096",92,"1"
"2097",122,"1"
"2098",46,"1"
"2099",126,"1"
"2100",157,"1"
"2101",121,"1"
"2102",129,"1"
"2103",122,"1"
"2104",127,"1"
"2105",91,"1"
"2106",132,"1"
"2107",124,"1"
"2108",113,"1"
"2109",135,"1"
"2110",71,"1"
"2111",449,"2"
"2112",73,"1"
"2113",57,"1"
"2114",126,"1"
"2115",138,"1"
"2116",171,"1"
"2117",103,"1"
"2118",117,"1"
"2119",182,"1"
"2120",206,"2"
"2121",119,"1"
"2122",53,"1"
"2123",52,"1"
"2124",136,"1"
"2125",129,"1"
"2126",122,"1"
"2127",187,"1"
"2128",60,"1"
"2129",88,"1"
"2130",73,"1"
"2131",129,"1"
"2132",215,"2"
"2133",150,"1"
"2134",172,"1"
"2135",61,"1"
"2136",181,"1"
"2137",129,"1"
"2138",148,"1"
"2139",152,"1"
"2140",192,"2"
"2141",30,"1"
"2142",123,"1"
"2143",217,"2"
"2144",217,"2"
"2145",222,"2"
"2146",166,"1"
"2147",195,"2"
"2148",132,"1"
"2149",139,"1"
"2150",137,"1"
"2151",154,"1"
"2152",170,"1"
"2153",150,"1"
"2154",164,"1"
"2155",151,"1"
"2156",72,"1"
"2157",152,"1"
"2158",61,"1"
"2159",295,"2"
"2160",46,"1"
"2161",175,"1"
"2162",79,"1"
"2163",92,"1"
"2164",56,"1"
"2165",138,"1"
"2166",453,"2"
"2167",142,"1"
"2168",100,"1"
"2169",58,"1"
"2170",90,"1"
"2171",48,"1"
"2172",220,"2"
"2173",81,"1"
"2174",205,"2"
"2175",100,"1"
"2176",239,"2"
"2177",242,"2"
"2178",338,"2"
"2179",44,"1"
"2180",120,"1"
"2181",120,"1"
"2182",68,"1"
"2183",74,"1"
"2184",127,"1"
"2185",127,"1"
"2186",121,"1"
"2187",135,"1"
"2188",135,"1"
"2189",122,"1"
"2190",133,"1"
"2191",74,"1"
"2192",129,"1"
"2193",132,"1"
"2194",168,"1"
"2195",122,"1"
"2196",80,"1"
"2197",62,"1"
"2198",150,"1"
"2199",43,"1"
"2200",66,"1"
"2201",121,"1"
"2202",45,"1"
"2203",141,"1"
"2204",139,"1"
"2205",125,"1"
"2206",121,"1"
"2207",134,"1"
"2208",130,"1"
"2209",200,"2"
"2210",122,"1"
"2211",85,"1"
"2212",157,"1"
"2213",137,"1"
"2214",83,"1"
"2215",73,"1"
"2216",128,"1"
"2217",110,"1"
"2218",128,"1"
"2219",36,"1"
"2220",138,"1"
"2221",64,"1"
"2222",87,"1"
"2223",43,"1"
"2224",140,"1"
"2225",73,"1"
"2226",127,"1"
"2227",35,"1"
"2228",119,"1"
"2229",56,"1"
"2230",53,"1"
"2231",170,"1"
"2232",55,"1"
"2233",38,"1"
"2234",193,"2"
"2235",169,"1"
"2236",145,"1"
"2237",167,"1"
"2238",135,"1"
"2239",123,"1"
"2240",36,"1"
"2241",75,"1"
"2242",243,"2"
"2243",120,"1"
"2244",132,"1"
"2245",129,"1"
"2246",126,"1"
"2247",52,"1"
"2248",46,"1"
"2249",159,"1"
"2250",324,"2"
"2251",111,"1"
"2252",179,"1"
"2253",38,"1"
"2254",125,"1"
"2255",62,"1"
"2256",268,"2"
"2257",53,"1"
"2258",124,"1"
"2259",150,"1"
"2260",209,"2"
"2261",161,"1"
"2262",122,"1"
"2263",134,"1"
"2264",121,"1"
"2265",73,"1"
"2266",70,"1"
"2267",310,"2"
"2268",311,"2"
"2269",230,"2"
"2270",62,"1"
"2271",169,"1"
"2272",125,"1"
"2273",221,"2"
"2274",113,"1"
"2275",203,"2"
"2276",260,"2"
"2277",132,"1"
"2278",156,"1"
"2279",153,"1"
"2280",241,"2"
"2281",223,"2"
"2282",123,"1"
"2283",246,"2"
"2284",238,"2"
"2285",184,"1"
"2286",52,"1"
"2287",51,"1"
"2288",155,"1"
"2289",119,"1"
"2290",119,"1"
"2291",780,"2"
"2292",611,"2"
"2293",300,"2"
"2294",799,"2"
"2295",783,"2"
"2296",85,"1"
"2297",333,"2"
"2298",123,"1"
"2299",68,"1"
"2300",784,"2"
"2301",150,"1"
"2302",205,"2"
"2303",317,"2"
"2304",790,"2"
"2305",112,"1"
"2306",132,"1"
"2307",162,"1"
"2308",137,"1"
"2309",129,"1"
"2310",207,"2"
"2311",78,"1"
"2312",303,"2"
"2313",136,"1"
"2314",330,"2"
"2315",138,"1"
"2316",150,"1"
"2317",120,"1"
"2318",151,"1"
"2319",799,"2"
"2320",129,"1"
"2321",123,"1"
"2322",78,"1"
"2323",125,"1"
"2324",124,"1"
"2325",36,"1"
"2326",130,"1"
"2327",88,"1"
"2328",37,"1"
"2329",180,"1"
"2330",163,"1"
"2331",75,"1"
"2332",180,"1"
"2333",124,"1"
"2334",126,"1"
"2335",121,"1"
"2336",127,"1"
"2337",65,"1"
"2338",46,"1"
"2339",33,"1"
"2340",162,"1"
"2341",156,"1"
"2342",138,"1"
"2343",318,"2"
"2344",121,"1"
"2345",355,"2"
"2346",41,"1"
"2347",239,"2"
"2348",152,"1"
"2349",46,"1"
"2350",133,"1"
"2351",190,"2"
"2352",120,"1"
"2353",36,"1"
"2354",168,"1"
"2355",120,"1"
"2356",283,"2"
"2357",127,"1"
"2358",74,"1"
"2359",240,"2"
"2360",36,"1"
"2361",38,"1"
"2362",121,"1"
"2363",156,"1"
"2364",123,"1"
"2365",43,"1"
"2366",102,"1"
"2367",127,"1"
"2368",106,"1"
"2369",195,"2"
"2370",117,"1"
"2371",50,"1"
"2372",69,"1"
"2373",45,"1"
"2374",115,"1"
"2375",150,"1"
"2376",160,"1"
"2377",129,"1"
"2378",151,"1"
"2379",152,"1"
"2380",52,"1"
"2381",121,"1"
"2382",132,"1"
"2383",204,"2"
"2384",122,"1"
"2385",50,"1"
"2386",288,"2"
"2387",130,"1"
"2388",156,"1"
"2389",131,"1"
"2390",195,"2"
"2391",119,"1"
"2392",46,"1"
"2393",120,"1"
"2394",133,"1"
"2395",181,"1"
"2396",188,"2"
"2397",50,"1"
"2398",171,"1"
"2399",120,"1"
"2400",258,"2"
"2401",240,"2"
"2402",120,"1"
"2403",167,"1"
"2404",52,"1"
"2405",121,"1"
"2406",120,"1"
"2407",122,"1"
"2408",138,"1"
"2409",86,"1"
"2410",128,"1"
"2411",97,"1"
"2412",127,"1"
"2413",68,"1"
"2414",42,"1"
"2415",158,"1"
"2416",50,"1"
"2417",55,"1"
"2418",301,"2"
"2419",119,"1"
"2420",145,"1"
"2421",77,"1"
"2422",130,"1"
"2423",37,"1"
"2424",132,"1"
"2425",123,"1"
"2426",103,"1"
"2427",83,"1"
"2428",156,"1"
"2429",124,"1"
"2430",124,"1"
"2431",31,"1"
"2432",30,"1"
"2433",122,"1"
"2434",202,"2"
"2435",85,"1"
"2436",116,"1"
"2437",124,"1"
"2438",77,"1"
"2439",130,"1"
"2440",123,"1"
"2441",101,"1"
"2442",77,"1"
"2443",107,"1"
"2444",58,"1"
"2445",184,"1"
"2446",147,"1"
"2447",105,"1"
"2448",122,"1"
"2449",97,"1"
"2450",97,"1"
"2451",97,"1"
"2452",690,"2"
"2453",35,"1"
"2454",132,"1"
"2455",120,"1"
"2456",30,"1"
"2457",96,"1"
"2458",49,"1"
"2459",48,"1"
"2460",227,"2"
"2461",121,"1"
"2462",76,"1"
"2463",37,"1"
"2464",133,"1"
"2465",191,"2"
"2466",184,"1"
"2467",110,"1"
"2468",153,"1"
"2469",142,"1"
"2470",144,"1"
"2471",123,"1"
"2472",128,"1"
"2473",66,"1"
"2474",87,"1"
"2475",161,"1"
"2476",158,"1"
"2477",155,"1"
"2478",117,"1"
"2479",36,"1"
"2480",30,"1"
"2481",131,"1"
"2482",125,"1"
"2483",145,"1"
"2484",193,"2"
"2485",142,"1"
"2486",62,"1"
"2487",270,"2"
"2488",75,"1"
"2489",178,"1"
"2490",127,"1"
"2491",154,"1"
"2492",41,"1"
"2493",226,"2"
"2494",142,"1"
"2495",55,"1"
"2496",156,"1"
"2497",154,"1"
"2498",257,"2"
"2499",229,"2"
"2500",45,"1"
"2501",156,"1"
"2502",254,"2"
"2503",129,"1"
"2504",139,"1"
"2505",137,"1"
"2506",80,"1"
"2507",151,"1"
"2508",129,"1"
"2509",234,"2"
"2510",100,"1"
"2511",134,"1"
"2512",682,"2"
"2513",350,"2"
"2514",120,"1"
"2515",165,"1"
"2516",89,"1"
"2517",71,"1"
"2518",131,"1"
"2519",27,"1"
"2520",141,"1"
"2521",31,"1"
"2522",41,"1"
"2523",97,"1"
"2524",67,"1"
"2525",57,"1"
"2526",134,"1"
"2527",158,"1"
"2528",124,"1"
"2529",117,"1"
"2530",122,"1"
"2531",37,"1"
"2532",101,"1"
"2533",50,"1"
"2534",46,"1"
"2535",132,"1"
"2536",349,"2"
"2537",145,"1"
"2538",120,"1"
"2539",123,"1"
"2540",131,"1"
"2541",147,"1"
"2542",36,"1"
"2543",70,"1"
"2544",124,"1"
"2545",83,"1"
"2546",39,"1"
"2547",165,"1"
"2548",49,"1"
"2549",141,"1"
"2550",157,"1"
"2551",149,"1"
"2552",27,"1"
"2553",127,"1"
"2554",123,"1"
"2555",117,"1"
"2556",126,"1"
"2557",131,"1"
"2558",127,"1"
"2559",66,"1"
"2560",34,"1"
"2561",168,"1"
"2562",146,"1"
"2563",134,"1"
"2564",129,"1"
"2565",123,"1"
"2566",36,"1"
"2567",142,"1"
"2568",120,"1"
"2569",41,"1"
"2570",36,"1"
"2571",124,"1"
"2572",63,"1"
"2573",131,"1"
"2574",129,"1"
"2575",157,"1"
"2576",151,"1"
"2577",246,"2"
"2578",168,"1"
"2579",169,"1"
"2580",121,"1"
"2581",122,"1"
"2582",136,"1"
"2583",151,"1"
"2584",124,"1"
"2585",139,"1"
"2586",49,"1"
"2587",128,"1"
"2588",29,"1"
"2589",141,"1"
"2590",122,"1"
"2591",218,"2"
"2592",198,"2"
"2593",136,"1"
"2594",64,"1"
"2595",127,"1"
"2596",140,"1"
"2597",214,"2"
"2598",128,"1"
"2599",133,"1"
"2600",120,"1"
"2601",139,"1"
"2602",118,"1"
"2603",40,"1"
"2604",346,"2"
"2605",108,"1"
"2606",57,"1"
"2607",78,"1"
"2608",182,"1"
"2609",132,"1"
"2610",154,"1"
"2611",120,"1"
"2612",126,"1"
"2613",159,"1"
"2614",36,"1"
"2615",120,"1"
"2616",138,"1"
"2617",73,"1"
"2618",117,"1"
"2619",128,"1"
"2620",134,"1"
"2621",127,"1"
"2622",127,"1"
"2623",121,"1"
"2624",116,"1"
"2625",40,"1"
"2626",58,"1"
"2627",99,"1"
"2628",120,"1"
"2629",9,"1"
"2630",113,"1"
"2631",48,"1"
"2632",40,"1"
"2633",63,"1"
"2634",104,"1"
"2635",121,"1"
"2636",124,"1"
"2637",151,"1"
"2638",182,"1"
"2639",121,"1"
"2640",121,"1"
"2641",134,"1"
"2642",122,"1"
"2643",132,"1"
"2644",133,"1"
"2645",121,"1"
"2646",127,"1"
"2647",120,"1"
"2648",38,"1"
"2649",126,"1"
"2650",128,"1"
"2651",120,"1"
"2652",128,"1"
"2653",119,"1"
"2654",36,"1"
"2655",140,"1"
"2656",56,"1"
"2657",122,"1"
"2658",130,"1"
"2659",52,"1"
"2660",60,"1"
"2661",59,"1"
"2662",164,"1"
"2663",41,"1"
"2664",180,"1"
"2665",149,"1"
"2666",38,"1"
"2667",159,"1"
"2668",72,"1"
"2669",113,"1"
"2670",135,"1"
"2671",134,"1"
"2672",39,"1"
"2673",123,"1"
"2674",123,"1"
"2675",132,"1"
"2676",120,"1"
"2677",120,"1"
"2678",97,"1"
"2679",214,"2"
"2680",157,"1"
"2681",132,"1"
"2682",57,"1"
"2683",39,"1"
"2684",177,"1"
"2685",166,"1"
"2686",59,"1"
"2687",121,"1"
"2688",120,"1"
"2689",57,"1"
"2690",123,"1"
"2691",133,"1"
"2692",126,"1"
"2693",131,"1"
"2694",124,"1"
"2695",313,"2"
"2696",141,"1"
"2697",134,"1"
"2698",59,"1"
"2699",156,"1"
"2700",43,"1"
"2701",142,"1"
"2702",124,"1"
"2703",155,"1"
"2704",74,"1"
"2705",122,"1"
"2706",238,"2"
"2707",118,"1"
"2708",148,"1"
"2709",121,"1"
"2710",204,"2"
"2711",164,"1"
"2712",123,"1"
"2713",156,"1"
"2714",130,"1"
"2715",121,"1"
"2716",124,"1"
"2717",171,"1"
"2718",124,"1"
"2719",129,"1"
"2720",117,"1"
"2721",124,"1"
"2722",121,"1"
"2723",115,"1"
"2724",164,"1"
"2725",128,"1"
"2726",69,"1"
"2727",115,"1"
"2728",122,"1"
"2729",127,"1"
"2730",125,"1"
"2731",30,"1"
"2732",201,"2"
"2733",127,"1"
"2734",127,"1"
"2735",128,"1"
"2736",126,"1"
"2737",133,"1"
"2738",140,"1"
"2739",90,"1"
"2740",120,"1"
"2741",125,"1"
"2742",133,"1"
"2743",41,"1"
"2744",121,"1"
"2745",62,"1"
"2746",131,"1"
"2747",219,"2"
"2748",188,"2"
"2749",137,"1"
"2750",245,"2"
"2751",161,"1"
"2752",142,"1"
"2753",133,"1"
"2754",121,"1"
"2755",145,"1"
"2756",124,"1"
"2757",129,"1"
"2758",118,"1"
"2759",35,"1"
"2760",31,"1"
"2761",80,"1"
"2762",144,"1"
"2763",123,"1"
"2764",189,"2"
"2765",123,"1"
"2766",127,"1"
"2767",143,"1"
"2768",134,"1"
"2769",134,"1"
"2770",131,"1"
"2771",229,"2"
"2772",137,"1"
"2773",42,"1"
"2774",140,"1"
"2775",119,"1"
"2776",67,"1"
"2777",31,"1"
"2778",153,"1"
"2779",201,"2"
"2780",124,"1"
"2781",120,"1"
"2782",167,"1"
"2783",165,"1"
"2784",154,"1"
"2785",136,"1"
"2786",122,"1"
"2787",129,"1"
"2788",163,"1"
"2789",118,"1"
"2790",120,"1"
"2791",124,"1"
"2792",127,"1"
"2793",183,"1"
"2794",122,"1"
"2795",119,"1"
"2796",51,"1"
"2797",72,"1"
"2798",64,"1"
"2799",123,"1"
"2800",61,"1"
"2801",195,"2"
"2802",59,"1"
"2803",131,"1"
"2804",52,"1"
"2805",87,"1"
"2806",130,"1"
"2807",143,"1"
"2808",126,"1"
"2809",173,"1"
"2810",131,"1"
"2811",80,"1"
"2812",112,"1"
"2813",77,"1"
"2814",37,"1"
"2815",47,"1"
"2816",368,"2"
"2817",55,"1"
"2818",121,"1"
"2819",148,"1"
"2820",129,"1"
"2821",32,"1"
"2822",50,"1"
"2823",173,"1"
"2824",128,"1"
"2825",73,"1"
"2826",150,"1"
"2827",150,"1"
"2828",218,"2"
"2829",32,"1"
"2830",140,"1"
"2831",72,"1"
"2832",122,"1"
"2833",471,"2"
"2834",96,"1"
"2835",135,"1"
"2836",156,"1"
"2837",50,"1"
"2838",153,"1"
"2839",155,"1"
"2840",121,"1"
"2841",47,"1"
"2842",49,"1"
"2843",172,"1"
"2844",35,"1"
"2845",172,"1"
"2846",56,"1"
"2847",134,"1"
"2848",142,"1"
"2849",52,"1"
"2850",64,"1"
"2851",160,"1"
"2852",82,"1"
"2853",125,"1"
"2854",140,"1"
"2855",110,"1"
"2856",40,"1"
"2857",43,"1"
"2858",156,"1"
"2859",118,"1"
"2860",69,"1"
"2861",134,"1"
"2862",55,"1"
"2863",125,"1"
"2864",224,"2"
"2865",125,"1"
"2866",62,"1"
"2867",118,"1"
"2868",53,"1"
"2869",168,"1"
"2870",63,"1"
"2871",123,"1"
"2872",130,"1"
"2873",59,"1"
"2874",176,"1"
"2875",49,"1"
"2876",303,"2"
"2877",158,"1"
"2878",161,"1"
"2879",49,"1"
"2880",48,"1"
"2881",140,"1"
"2882",120,"1"
"2883",100,"1"
"2884",96,"1"
"2885",125,"1"
"2886",180,"1"
"2887",331,"2"
"2888",214,"2"
"2889",124,"1"
"2890",129,"1"
"2891",147,"1"
"2892",46,"1"
